year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2016	12380	22	American Int'l	4	1671599.0	Lewis, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671599.0	Fr	11	3
2016	12380	22	American Int'l	4	1312822.0	Lincoln, Levi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1312822.0	Sr	0	0
2016	12380	22	American Int'l	40	1553458.0	Magliano, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553458.0	Jr	15	15
2016	12380	22	American Int'l	13	1663619.0	McIntyre, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663619.0	So	15	15
2016	12380	22	American Int'l	6	1666166.0	Molfetta, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1666166.0	Fr	1	0
2016	12380	22	American Int'l	16	1671600.0	Murray, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1671600.0	Fr	0	0
2016	12380	22	American Int'l	28	1553456.0	Overdahl, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553456.0	Jr	11	8
2016	12380	22	American Int'l	11	1432008.0	Palmieri, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432008.0	Sr	15	15
2016	12380	22	American Int'l	29	1553457.0	Papineau, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553457.0	Jr	15	10
2016	12380	22	American Int'l	33	1774533.0	Papineau, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1774533.0	N/A	15	6
2016	12380	22	American Int'l	33	1663622.0	Polito, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663622.0	So	0	0
2016	12380	22	American Int'l	36	1774534.0	Qureshi, Tariq	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1774534.0	N/A	13	7
2016	12380	22	American Int'l	25	1553489.0	Rosell, Kory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553489.0	Jr	15	14
2016	12380	22	American Int'l	21	1778259.0	Scarfo, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778259.0	N/A	0	0
2016	12380	22	American Int'l	15	1553454.0	Thomas, Frederick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553454.0	Jr	0	0
2016	12380	22	American Int'l	24	1553492.0	Weintraub, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553492.0	Jr	1	1
2016	12380	36	Assumption	4	1762367.0	Bille, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762367.0	Fr	4	0
2016	12380	36	Assumption	19	1762378.0	Burnes, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762378.0	Fr	3	0
2016	12380	36	Assumption	40	1762382.0	Colby, Hamwey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762382.0	Fr	12	5
2016	12380	36	Assumption	23	1666162.0	Crespo, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1666162.0	So	11	9
2016	12380	36	Assumption	6	1762368.0	Curcio, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762368.0	Fr	14	0
2016	12380	36	Assumption	8	1666161.0	Dell'Olio, Derric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1666161.0	So	8	0
2016	12380	36	Assumption	28	1762375.0	Demott, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762375.0	Fr	9	9
2016	12380	36	Assumption	30		Dimeglio, Brandon		Fr	0	0
2016	12380	36	Assumption	12	1547186.0	Drapeau, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547186.0	Jr	12	10
2016	12380	36	Assumption	15	1762365.0	Dube, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762365.0	So	4	0
2016	12380	36	Assumption	34	1762380.0	Farrell, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762380.0	Fr	14	14
2016	12380	36	Assumption	13	1762371.0	Fleming, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762371.0	Fr	2	0
2016	12380	36	Assumption	11	1762370.0	Galvin, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762370.0	Fr	6	0
2016	12380	36	Assumption	3	1668738.0	Gillis, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1668738.0	Jr	0	0
2016	12380	36	Assumption	1	1547185.0	Graham, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547185.0	Sr	14	1
2016	12380	36	Assumption	16	1444643.0	Guarino, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444643.0	Sr	14	14
2016	12380	36	Assumption	21	1762372.0	Hally, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762372.0	Fr	5	1
2016	12380	36	Assumption	30	1783683.0	Hemhauser, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783683.0	N/A	1	0
2016	12380	36	Assumption	25	1762373.0	Horvath, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762373.0	Fr	11	0
2016	12380	36	Assumption	9	1762369.0	Leonard, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762369.0	Fr	7	0
2016	12380	36	Assumption	41	1762383.0	Liu, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762383.0	Fr	3	0
2016	12380	36	Assumption	18	1663639.0	Matisoff, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663639.0	So	14	0
2016	12380	36	Assumption	20	1547190.0	McNicholas, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547190.0	Jr	14	13
2016	12380	36	Assumption	44	1663644.0	Mercer, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663644.0	So	0	0
2016	12380	36	Assumption	14	1444642.0	Munisteri, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444642.0	Sr	14	1
2016	12380	36	Assumption	10	1444641.0	Murphy, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444641.0	Sr	14	14
2016	12380	36	Assumption	46	1663645.0	Murphy, Aidan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663645.0	So	11	0
2016	12380	36	Assumption	24	1762366.0	Newman, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762366.0	So	2	0
2016	12380	36	Assumption	7	1668743.0	O'Brien, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1668743.0	So	14	12
2016	12380	36	Assumption	26	1762379.0	O'Connor, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762379.0	Fr	10	10
2016	12380	36	Assumption	17	1447259.0	Rankin, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1447259.0	Sr	13	12
2016	12380	36	Assumption	31	1762377.0	Reid, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762377.0	Fr	13	13
2016	12380	36	Assumption	37	1762381.0	Reid, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762381.0	Fr	7	0
2016	12380	36	Assumption	27	1762374.0	Stanton, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762374.0	Fr	4	0
2016	12380	36	Assumption	2	1666163.0	Uchendu, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1666163.0	So	4	0
2016	12380	36	Assumption	22	1663643.0	Ward, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663643.0	So	13	2
2016	12380	36	Assumption	32	1668739.0	Wolff, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1668739.0	So	2	0
2016	12380	36	Assumption	47	1762384.0	Wooten, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762384.0	Fr	4	0
2016	12380	2683	Belmont Abbey	15	1661979.0	Agrella, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661979.0	Fr	16	11
2016	12380	2683	Belmont Abbey	22	1663556.0	Anderson, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663556.0	Fr	1	0
2016	12380	2683	Belmont Abbey	51	1771896.0	Barrow, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1771896.0	N/A	3	0
2016	12380	2683	Belmont Abbey	40	1670484.0	Becker, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1670484.0	Fr	0	0
2016	12380	2683	Belmont Abbey	24	1548058.0	Berbrick, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548058.0	Jr	1	0
2016	12380	2683	Belmont Abbey	27	1669348.0	Bernhard, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669348.0	Fr	0	0
2016	12380	2683	Belmont Abbey	43	1548061.0	Brown, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548061.0	Jr	0	0
2016	12380	2683	Belmont Abbey	1	1548047.0	Callahan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548047.0	Jr	0	0
2016	12380	2683	Belmont Abbey	29	1769924.0	Cesario, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769924.0	N/A	16	16
2016	12380	2683	Belmont Abbey	17	1548053.0	Chastain, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548053.0	Jr	0	0
2016	12380	2683	Belmont Abbey	16	1769921.0	Clark, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769921.0	N/A	16	3
2016	12380	2683	Belmont Abbey	39	1782769.0	Consolo, Antonio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782769.0	N/A	3	0
2016	12380	2683	Belmont Abbey	30	1426305.0	Cruz, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1426305.0	Sr	16	16
2016	12380	2683	Belmont Abbey	5	1771893.0	DePass, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1771893.0	N/A	9	0
2016	12380	2683	Belmont Abbey	19	1548054.0	Dean, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548054.0	Jr	0	0
2016	12380	2683	Belmont Abbey	31	1771894.0	DelGrosso, Gerard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1771894.0	N/A	4	0
2016	12380	2683	Belmont Abbey	17	1782766.0	Diebolt, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782766.0	N/A	2	0
2016	12380	2683	Belmont Abbey	21	1548055.0	Durney, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548055.0	Jr	1	0
2016	12380	2683	Belmont Abbey	2	1769918.0	Farrell, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769918.0	N/A	14	0
2016	12380	2683	Belmont Abbey	26	1769922.0	Fischer, Richard	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769922.0	N/A	11	0
2016	12380	2683	Belmont Abbey	42	1669349.0	Fitzsimmons, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669349.0	Fr	2	0
2016	12380	2683	Belmont Abbey	10	1548051.0	Fox, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548051.0	Jr	0	0
2016	12380	2683	Belmont Abbey	40	1782973.0	Gibson, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782973.0	N/A	3	0
2016	12380	2683	Belmont Abbey	2	1661904.0	Gillman, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661904.0	Fr	0	0
2016	12380	2683	Belmont Abbey	55	1771897.0	Hahn, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1771897.0	N/A	6	0
2016	12380	2683	Belmont Abbey	23	1661980.0	Hollister, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661980.0	Fr	16	1
2016	12380	2683	Belmont Abbey	21	1668230.0	Horton, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1668230.0	Fr	7	1
2016	12380	2683	Belmont Abbey	11	1661978.0	Huss, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661978.0	Fr	16	11
2016	12380	2683	Belmont Abbey	41	1663559.0	Jones, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663559.0	Fr	7	0
2016	12380	2683	Belmont Abbey	18	1663554.0	Kircher, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663554.0	Fr	12	0
2016	12380	2683	Belmont Abbey	25	1548059.0	Lasalla, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548059.0	Jr	0	0
2016	12380	2683	Belmont Abbey	1	1663548.0	Lieberman, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663548.0	Fr	0	0
2016	12380	2683	Belmont Abbey	4	1663551.0	Long, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663551.0	Fr	0	0
2016	12380	2683	Belmont Abbey	25	1781818.0	Malone, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1781818.0	N/A	3	0
2016	12380	2683	Belmont Abbey	7	1769919.0	McGinley, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769919.0	N/A	16	13
2016	12380	2683	Belmont Abbey	10	1661910.0	McGovern, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661910.0	Fr	16	1
2016	12380	2683	Belmont Abbey	9	1661909.0	McLoughlin, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661909.0	Fr	8	0
2016	12380	2683	Belmont Abbey	23	1548056.0	McMahon, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548056.0	Jr	0	0
2016	12380	2683	Belmont Abbey	5	1426286.0	Meakin, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1426286.0	Sr	0	0
2016	12380	2683	Belmont Abbey	33	1661981.0	Miller, MJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661981.0	Fr	16	14
2016	12380	2683	Belmont Abbey	48	1771895.0	Montgomery, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1771895.0	N/A	2	0
2016	12380	2683	Belmont Abbey	45	1662568.0	Moore, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662568.0	Fr	0	0
2016	12380	2683	Belmont Abbey	4	1548049.0	Mullin, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548049.0	Jr	0	0
2016	12380	2683	Belmont Abbey	52	1769927.0	Munro, Brody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769927.0	N/A	11	5
2016	12380	2683	Belmont Abbey	37	1769926.0	Osborne, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769926.0	N/A	5	1
2016	12380	2683	Belmont Abbey	14	1769920.0	Regan, Merek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769920.0	N/A	15	15
2016	12380	2683	Belmont Abbey	40	1548060.0	Rodriguez, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548060.0	Jr	0	0
2016	12380	2683	Belmont Abbey	12	1548052.0	Salter, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548052.0	Jr	16	4
2016	12380	2683	Belmont Abbey	28	1782768.0	Seger, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782768.0	N/A	2	0
2016	12380	2683	Belmont Abbey	6	1661907.0	Seidewand, Cooper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661907.0	Fr	7	0
2016	12380	2683	Belmont Abbey	13	1426288.0	Sellars, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1426288.0	Sr	16	16
2016	12380	2683	Belmont Abbey	35	1663558.0	Sierra, Luis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663558.0	Fr	0	0
2016	12380	2683	Belmont Abbey	0	1782972.0	Sileo, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782972.0	N/A	1	0
2016	12380	2683	Belmont Abbey	19	1782767.0	Szurley, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782767.0	N/A	1	0
2016	12380	2683	Belmont Abbey	3	1661906.0	Tanner, Callum	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661906.0	Fr	14	0
2016	12380	2683	Belmont Abbey	50	1782974.0	Tappe, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782974.0	N/A	2	0
2016	12380	2683	Belmont Abbey	32	1769925.0	Telitz, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769925.0	N/A	9	0
2016	12380	2683	Belmont Abbey	29	1663557.0	Varner, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663557.0	Fr	0	0
2016	12380	2683	Belmont Abbey	8	1663552.0	Vento, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663552.0	Fr	0	0
2016	12380	2683	Belmont Abbey	41	1782770.0	Vita, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1782770.0	N/A	2	0
2016	12380	2683	Belmont Abbey	34	1662567.0	Whitham, Harley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662567.0	Fr	16	16
2016	12380	2683	Belmont Abbey	27	1769923.0	Wiedemann, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769923.0	So	16	16
2016	12380	2683	Belmont Abbey	8	1548050.0	Wolf, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548050.0	Jr	5	0
2016	12380	2683	Belmont Abbey	1	1771892.0	Workman, Allen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1771892.0	N/A	4	0
2016	12380	2683	Belmont Abbey	2	1548048.0	Wylie, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548048.0	Jr	0	0
2016	12380	56	Bentley	9	1546387.0	Adler, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546387.0	Jr	13	12
2016	12380	56	Bentley	29	1780348.0	Alexieff, Campbell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780348.0	Fr	3	0
2016	12380	56	Bentley	5	1780334.0	Armstrong, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780334.0	Fr	2	0
2016	12380	56	Bentley	33	1780350.0	Astarita, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780350.0	Fr	13	12
2016	12380	56	Bentley	14	1433708.0	Astarita, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1433708.0	Sr	12	0
2016	12380	56	Bentley	44	1665425.0	Bath, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665425.0	So	1	0
2016	12380	56	Bentley	43		Bennett, Sean		Fr	0	0
2016	12380	56	Bentley	39	1780352.0	Bias, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780352.0	Fr	3	0
2016	12380	56	Bentley	41	1433718.0	Brigham, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1433718.0	Sr	13	2
2016	12380	56	Bentley	10	1665411.0	Buttafuoco, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665411.0	So	3	0
2016	12380	56	Bentley	1	1780330.0	Cardillo, George	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780330.0	Fr	11	0
2016	12380	56	Bentley	2	1780331.0	Carvalho, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780331.0	Fr	12	0
2016	12380	56	Bentley	13	1665413.0	DiRaimo, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665413.0	So	11	2
2016	12380	56	Bentley	3	1780332.0	Donovan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780332.0	So	8	0
2016	12380	56	Bentley	26	1546370.0	Foohey, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546370.0	Jr	5	0
2016	12380	56	Bentley	46		Giancola, Sam		Fr	0	0
2016	12380	56	Bentley	4	1780333.0	Grant, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780333.0	Fr	2	0
