year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2015	12121	2746	Lake Erie	42	1315043	Redmond, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1315043	Sr	17	11	17	11	6			20	0.300	14	0.700	1			15	5	5																	
2015	12121	2746	Lake Erie	44	1548539	Corbett, Alexander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548539	So	17	1	17	1		1		2							22	1	8	5	22	0.227	6	330												
2015	12121	2746	Lake Erie	12	1664913	Stokes, Mitchell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1664913	Fr	15	0	15		5	4	9	9	0.556	5	0.556	1			4	15					2	210												
2015	12121	2746	Lake Erie	7	1548531	Simonetti, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548531	Sr	15	14	15	14											31	4	10						15	13	43,374	83	6.889	100	0.546					
2015	12121	2746	Lake Erie	43	1664916	Ward, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1664916	Fr	14	0	14		7	4	11	24	0.292	16	0.667				6	8	1																	
2015	12121	2746	Lake Erie	3	1548529	Ferguson, Teddy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548529	So	11	0	11												4	3		43	119	0.361	1	30												
2015	12121	2746	Lake Erie	55	1664918	Mueser, Alexander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1664918	Fr	11	0	11		3	2	5	9	0.333	6	0.667					2	3				2	120												
2015	12121	2746	Lake Erie	10	1548532	Mitchell, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1548532	So	11	2	11	2	5	2	7	15	0.333	13	0.867				5	5	1				2	120												
2015	12121	2746	Lake Erie	81	1431159	Lipomi, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1431159	Jr	11	3	11	3											14	2							11	4	20,553	45	7.882	53	0.541					
2015	12121	2746	Lake Erie	8	1664911	Smith, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1664911	Fr	8	0	8		1			1	1.000	1	1.000				2						1	60												
2015	12121	2746	Lake Erie	25	1315040	Eaton, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1315040	Sr	5	2	5	2											1	1	1				1	60												
2015	12121	2746	Lake Erie	24	1664915	Dix, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1664915	So	4	0	4													1							3		1,299	4	11.085	7	0.636					
2015	12121	349	Le Moyne	1	1301124	Hourigan, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301124	Sr	19	0	19			2		9		3	0.333				60	10	16				3	150												
2015	12121	349	Le Moyne	33	1655000	Thomas, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655000	Jr	19	12	19	12	20	20	40	63	0.317	39	0.619		4	1	16	20	1				2	60												
2015	12121	349	Le Moyne	2	1301125	Kelly, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301125	Sr	19	19	19	19	43	13	56	95	0.453	64	0.674	3	5		24	30	8				2	90												
2015	12121	349	Le Moyne	31	1654997	Entenmann, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654997	Fr	19	19	19	19	1			2	0.500	2	1.000				35	7	9				4	210												
2015	12121	349	Le Moyne	3	1301126	Corapi, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301126	Sr	19	19	19	19	46	11	57	125	0.368	80	0.640	1	12		59	24	3	79	161	0.491	2	90												
2015	12121	349	Le Moyne	16	1654986	Taylor, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654986	Sr	19	16	19	16	35	6	41	85	0.412	60	0.706	3	4		13	14	3				3	150												
2015	12121	349	Le Moyne	10	1420723	Kline, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420723	Jr	19	0	19		8	5	13	26	0.308	12	0.462				42	10	7	62	106	0.585														
2015	12121	349	Le Moyne	22	1654991	Mortier, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654991	Fr	19	0	19		3			6	0.500	4	0.667				4	5	4				4	150												
2015	12121	349	Le Moyne	39	1439340	Krawec, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1439340	Sr	19	19	19	19											40	14	5				1	60	19	19	58,923	114	6.965	215	0.653					
2015	12121	349	Le Moyne	8	1541477	O'Brien, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541477	So	19	0	19		15	15	30	43	0.349	32	0.744		4		9	4					1	60												
2015	12121	349	Le Moyne	24	1541482	Chadderdon, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541482	Sr	19	19	19	19		1		1		1	1.000				39	8	19				8	390												
2015	12121	349	Le Moyne	9	1301128	Breiner, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301128	Sr	19	18	19	18	16	14	30	54	0.296	27	0.500	2			25	16	2				1	60												
2015	12121	349	Le Moyne	12	1541480	Rogers, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541480	So	18	16	18	16	30	6	36	98	0.306	54	0.551	5	3		16	18	2				1	30												
2015	12121	349	Le Moyne	17	1420718	DeAngelis, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420718	Jr	18	0	18			3		4		3	0.750				16	7	2																	
2015	12121	349	Le Moyne	21	1301131	O'Brien, Gerald	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301131	Sr	17	16	17	16	1	1	2	3	0.333	1	0.333				36	9	20				7	270												
2015	12121	349	Le Moyne	14	1655003	Axelson, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655003	Sr	17	0	17		3	2	5	18	0.167	11	0.611				3	11					1	180												
2015	12121	349	Le Moyne	13	1420717	Fiorini, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420717	Jr	17	0	17		8	1	9	27	0.296	17	0.630				2	7		1	1	1.000	1	30												
2015	12121	349	Le Moyne	26	1541483	Chambers, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541483	Sr	16	0	16												13	4	4				2	60												
2015	12121	349	Le Moyne	38	1654999	Vecchio, Kendall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654999	So	16	0	16			1		1		1	1.000				28	2		52	126	0.413														
2015	12121	349	Le Moyne	41	1541489	Desmond, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541489	So	15	0	15		3			8	0.375	5	0.625	1			26	3	7				3	90												
2015	12121	349	Le Moyne	23	1420726	Jackson, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420726	Jr	14	0	14		1	3	4	5	0.200	5	1.000				14	3		25	57	0.439	1	30												
2015	12121	349	Le Moyne	32	1301133	Westerhoff, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301133	Sr	13	1	13	1	5	1	6	17	0.294	8	0.471				12	4	2				3	150												
2015	12121	349	Le Moyne	45	1301135	Moyer, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301135	Sr	13	0	13		1	1	2	2	0.500	1	0.500				15	1	5				1	60												
2015	12121	349	Le Moyne	34	1541485	Sageer, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541485	So	10	0	10					3		3	1.000				4	2	4																	
2015	12121	349	Le Moyne	0	1541474	Romagnoli, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541474	Sr	10	0	10												7	6	1						10		9,261	13	5.053	34	0.723					
2015	12121	349	Le Moyne	44	1541491	Borkowski, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541491	So	10	2	10	2											7		6				3	120												
2015	12121	349	Le Moyne	40	1420727	Nowak, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420727	Jr	10	0	10		7	3	10	15	0.467	11	0.733	1	1		2	3																		
2015	12121	349	Le Moyne	5	1654987	Kesselring, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654987	Fr	9	3	9	3	5	4	9	19	0.263	17	0.895		2		3	9	2				1	60												
2015	12121	349	Le Moyne	4	1420720	Jenkins, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1420720	Jr	8	7	8	7	4	14	18	16	0.250	8	0.500				12	8					1	30												
2015	12121	349	Le Moyne	15	1541479	Kelleher, Cade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541479	So	8	0	8		5	2	7	12	0.417	11	0.917				4	3	1																	
2015	12121	349	Le Moyne	18	1301130	Keeler, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301130	Sr	7	0	7		1	1	2	5	0.200	3	0.600				2	5					1	30												
2015	12121	349	Le Moyne	19	1654990	White, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654990	Fr	7	0	7		1	2	3	3	0.333	3	1.000				6	3		5	5	1.000														
2015	12121	349	Le Moyne	7	1541476	Zytko, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541476	Sr	7	0	7		2			10	0.200	6	0.600				2	3																		
2015	12121	349	Le Moyne	6	1654988	Wilkinson, Bailey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654988	Fr	7	3	7	3	3	2	5	18	0.167	11	0.611				2	3					2	90												
2015	12121	349	Le Moyne	30	1541484	Pierce, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541484	So	7	1	7	1				1							6		3				3	150												
2015	12121	349	Le Moyne	29	1654995	Suddaby, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654995	Fr	7	0	7		1	1	2	8	0.125	4	0.500					4																		
2015	12121	349	Le Moyne	27	1654993	Welch, Kacin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654993	Fr	6	0	6		1			1	1.000	1	1.000				1		1				1	60												
2015	12121	349	Le Moyne	11	1654989	Turck, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654989	Fr	6	0	6					1																										
2015	12121	349	Le Moyne	25	1654992	Bartkoski, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1654992	Fr	6	0	6		1	1	2	4	0.250	3	0.750				1	1																		
2015	12121	349	Le Moyne	35	1541486	Chapman, Billy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541486	So	5	0	5					1							1						1	30												
2015	12121	349	Le Moyne	36	1655001	Hall, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1655001	Jr	2	0	2																				2		585	0	0.000							
2015	12121	13302	Lees-McRae	19	1534858	Parks, Louis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534858	So	16	7	16	7	3	8	11	27	0.111	9	0.333		1		48	26	3				2	90												
2015	12121	13302	Lees-McRae	22	1534875	Stottlar, Blaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534875	Jr	16	15	16	15	28	17	45	104	0.269	56	0.538		2		53	38	5				1	60												
2015	12121	13302	Lees-McRae	20	1301377	Lamb, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301377	Sr	16	13	16	13	23	6	29	67	0.343	42	0.627		3		51	27	7				4	180												
2015	12121	13302	Lees-McRae	3	1646170	Lombardo, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1646170	Fr	16	16	16	16				1		1	1.000				41	14	1						16	16	57,600	291	18.188	205	0.413					
2015	12121	13302	Lees-McRae	34	1534878	Carney, Dane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534878	So	16	16	16	16	36	14	50	103	0.350	66	0.641	1	3		19	34	7				2	120												
2015	12121	13302	Lees-McRae	21	1422444	Barrow, Dustin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1422444	Jr	16	9	16	9											16	15	7	62	161	0.385	6	300												
2015	12121	13302	Lees-McRae	5	1646171	Thomson, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1646171	Jr	15	10	15	10		1		1							9	10	9																	
2015	12121	13302	Lees-McRae	11	1662594	Shingleton, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1662594	N/A	15	12	15	12	11	19	30	41	0.268	28	0.683	1	1		15	27	2				4	180												
2015	12121	13302	Lees-McRae	29	1646173	Jones, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1646173	Fr	15	5	15	5	10	2	12	29	0.345	18	0.621				6	11	1				2	60												
2015	12121	13302	Lees-McRae	27	1422447	Quinn, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1422447	Jr	15	14	15	14		1									34	13	13	26	49	0.531	4	210												
2015	12121	13302	Lees-McRae	2	1422448	Dickerson, Schuylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1422448	Jr	15	0	15			1		12		5	0.417				9	12	1				1	60												
2015	12121	13302	Lees-McRae	26	1422440	Meyer, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1422440	Jr	14	3	14	3		1		10		4	0.400				20	8	3	2	12	0.167	1	30												
2015	12121	13302	Lees-McRae	32	1301376	Brady, Jarrod	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301376	Sr	14	4	14	4	7			39	0.179	18	0.462				20	7	2																	
2015	12121	13302	Lees-McRae	8	1534851	Eagle, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534851	So	13	8	13	8		1									11	4	1	17	75	0.227	1	30												
2015	12121	13302	Lees-McRae	7	1534850	Hamilton, Dominick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534850	So	12	4	12	4											14	5		47	141	0.333	1	60												
2015	12121	13302	Lees-McRae	17	1534856	Nguyen, Tam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534856	Jr	11	11	11	11											20	9	14				4	270												
2015	12121	13302	Lees-McRae	18	1646172	Gudewich, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1646172	Fr	10	7	10	7											20	12	9				5	210												
2015	12121	13302	Lees-McRae	28	1534839	Lowe, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534839	So	10	1	10	1	1			2	0.500	2	1.000				4	2		6	20	0.300														
2015	12121	13302	Lees-McRae	14	1301378	Shifflett, Benjamin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1301378	Sr	9	4	9	4				1		1	1.000				10	7	10				4	180												
2015	12121	13302	Lees-McRae	24	1534876	Trask, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1534876	So	5	0	5													2																		
2015	12121	13302	Lees-McRae	40	1422445	Poole, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1422445	Jr	2	1	2	1											2	2	1				2	120												
2015	12121	1170	Lenoir-Rhyne	3	1313159	Hanlon, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313159	Sr	16	16	16	16	31	7	38	103	0.301	56	0.544	2	3		27	18	7				1	60												
2015	12121	1170	Lenoir-Rhyne	42	1313160	Kaish, Ned	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313160	Sr	16	16	16	16	42	20	62	85	0.494	61	0.718	3	8		30	22	6				2	90												
2015	12121	1170	Lenoir-Rhyne	24	1432081	Richardson, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1432081	Jr	16	16	16	16				1							28	1	27				13	630												
2015	12121	1170	Lenoir-Rhyne	45	1313155	Botts, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313155	Sr	16	0	16		8	1	9	18	0.444	12	0.667				29	13	8																	
2015	12121	1170	Lenoir-Rhyne	29	1205583	O'Hara, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1205583	Sr	16	16	16	16		1		2							30	6	19				3	180												
2015	12121	1170	Lenoir-Rhyne	38	1536368	Goldsmith, Jay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1536368	Sr	16	16	16	16	33	11	44	83	0.398	54	0.651	2	3		37	21	7				2	90												
2015	12121	1170	Lenoir-Rhyne	31	1536371	Hanlon, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1536371	So	16	16	16	16	24	11	35	79	0.304	41	0.519	1			16	17	5																	
2015	12121	1170	Lenoir-Rhyne	23	1536374	Sterling, Carson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1536374	Jr	16	11	16	11	22	11	33	68	0.324	43	0.632		2		13	10	2				1	60												
2015	12121	1170	Lenoir-Rhyne	4	1536375	Tingler, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1536375	So	16	9	16	9	11	4	15	61	0.180	30	0.492	1			22	15	8				2	120												
2015	12121	1170	Lenoir-Rhyne	30	1651392	Thilo, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1651392	So	16	2	16	2	7	23	30	27	0.259	17	0.630		1		8	13	2				2	60												
2015	12121	1170	Lenoir-Rhyne	15	1651395	Lett, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1651395	Fr	16	0	16		3	1	4	7	0.429	5	0.714				57	8	21	13	51	0.255	7	330												
2015	12121	1170	Lenoir-Rhyne	22	1313158	Dorcy, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313158	Sr	15	13	15	13				1							22	8	21	2	17	0.118	11	660												
2015	12121	1170	Lenoir-Rhyne	6	1313173	Squires, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313173	Sr	15	14	15	14											14	6	2				1	60	14	13	34,805	99	10.240	69	0.411					
2015	12121	1170	Lenoir-Rhyne	1	1205559	Squires, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1205559	Sr	15	5	15	5	6	4	10	34	0.176	18	0.529		1		12	12	2																	
2015	12121	1170	Lenoir-Rhyne	5	1313164	Olivier, Arno	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313164	Sr	15	0	15		1	1	2	4	0.250	3	0.750				40	7	11				4	180												
2015	12121	1170	Lenoir-Rhyne	40	1313154	Botts, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313154	Sr	14	0	14		3			11	0.273	7	0.636				22	3	3				2	90												
2015	12121	1170	Lenoir-Rhyne	16	1313171	Willow, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313171	Sr	13	0	13					1							18	1	1	47	98	0.480	1	90												
2015	12121	1170	Lenoir-Rhyne	21	1432083	Wing, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1432083	Jr	13	1	13	1											3	1		35	69	0.507														
2015	12121	1170	Lenoir-Rhyne	11	1313165	Patti, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313165	Sr	13	0	13		3	3	6	8	0.375	3	0.375				11	6	2				1	30												
